Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	br_lengths[86]	br_lengths[87]	br_lengths[88]	br_lengths[89]	br_lengths[90]	br_lengths[91]	br_lengths[92]	br_lengths[93]	br_lengths[94]	br_lengths[95]	br_lengths[96]	br_lengths[97]	br_lengths[98]	br_lengths[99]	br_lengths[100]	br_lengths[101]	br_lengths[102]	br_lengths[103]	br_lengths[104]	br_lengths[105]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	rel_br_lengths[86]	rel_br_lengths[87]	rel_br_lengths[88]	rel_br_lengths[89]	rel_br_lengths[90]	rel_br_lengths[91]	rel_br_lengths[92]	rel_br_lengths[93]	rel_br_lengths[94]	rel_br_lengths[95]	rel_br_lengths[96]	rel_br_lengths[97]	rel_br_lengths[98]	rel_br_lengths[99]	rel_br_lengths[100]	rel_br_lengths[101]	rel_br_lengths[102]	rel_br_lengths[103]	rel_br_lengths[104]	rel_br_lengths[105]	stationaryDist[1]	stationaryDist[2]	tree_length
0	-2106.962	-2292.599	185.6376	0.0137124	0.00112913	0.00119204	0.00329585	0.00776774	0.0124151	0.00590013	0.00527811	0.00137906	0.0129239	0.070705	0.00917696	0.00282755	0.00514755	0.0417306	0.0207547	0.0211856	0.0786755	0.00703562	0.00613577	0.0256737	0.0336821	0.0117331	0.038061	0.0236765	0.000457098	0.00859262	0.0354539	0.0055874	0.0128226	0.014393	0.0234733	0.00529471	0.0778446	0.00650258	0.0215578	0.0386004	0.00454094	0.0214001	0.0145463	0.0122064	0.00899382	0.0163309	0.0111956	0.0266084	0.0290289	0.038142	0.0290444	0.00779627	0.0185831	0.0167828	0.0709961	0.0388066	0.0151119	0.0105957	0.0136849	0.0423039	0.0127982	0.0172613	0.0250264	0.0122707	0.008322	0.0312565	0.00835411	0.0357935	0.00159563	0.0721905	0.000703393	0.00161784	0.00658047	0.0137404	0.0661476	0.0100876	0.00829153	0.0764303	0.0106084	0.00348072	0.0100754	0.0186603	0.00493886	0.0254786	0.00186709	0.0416352	0.00211877	0.00259854	0.0629059	0.0273935	0.0482369	0.0141542	0.00760702	0.0220716	0.0456095	0.00276663	0.00434318	0.00918372	0.00708873	0.00442894	0.00636772	0.00823022	0.0283766	0.00856214	0.00578824	0.0291021	0.0157866	0.002281	0.343343	1.656657	0.170888	0.422466	0.764282	1.30842	2.36706	5.85178	1.277479	4.825078	0.00669326	0.000551149	0.000581857	0.00160876	0.00379157	0.00606001	0.00287996	0.00257634	0.000673143	0.0063084	0.0345124	0.00447943	0.00138018	0.00251261	0.0203694	0.0101307	0.0103411	0.0384029	0.00343421	0.00299498	0.0125318	0.0164408	0.00572713	0.0185782	0.0115569	0.000223118	0.00419421	0.0173057	0.00272731	0.00625891	0.00702549	0.0114577	0.00258444	0.0379973	0.00317402	0.0105227	0.0188415	0.00221651	0.0104457	0.0071003	0.00595813	0.00439004	0.00797138	0.00546475	0.012988	0.0141695	0.0186178	0.0141771	0.00380549	0.00907075	0.008192	0.0346544	0.0189422	0.00737636	0.00517194	0.00667984	0.0206493	0.00624701	0.00842554	0.0122158	0.00598955	0.00406211	0.0152568	0.00407779	0.0174714	0.000778856	0.0352374	0.000343339	0.000789697	0.00321204	0.00670691	0.0322878	0.00492393	0.00404724	0.037307	0.00517816	0.001699	0.00491795	0.00910839	0.00241075	0.0124366	0.000911361	0.0203228	0.00103421	0.00126839	0.0307055	0.0133712	0.0235453	0.00690893	0.00371312	0.0107735	0.0222628	0.00135044	0.00211998	0.00448273	0.00346013	0.00216184	0.0031082	0.00401731	0.0138511	0.00417933	0.00282534	0.0142053	0.00770571	0.0011134	0.828328	0.171672	2.048688
36	-2110.719	-2297.088	186.3692	0.0338459	0.0143329	0.000335224	0.00310416	0.0112394	0.0279624	0.0139651	0.0013587	0.008245	0.00130947	0.0435044	0.00470622	0.0017133	0.0304437	0.0420042	0.0267316	0.0277103	0.0296216	0.00520069	0.0313668	0.0238856	0.0414889	0.00283308	0.0360066	0.0309173	0.000154464	0.00226857	0.0333846	0.00965014	0.0108985	0.00192584	0.0261042	0.0232482	0.073034	0.00675278	0.00669927	0.0234021	0.0176223	0.0123311	0.00492018	0.0088539	0.00870812	0.0343438	0.021042	0.0102036	0.0278983	0.0135009	0.0406928	0.002597	0.0275758	0.0150846	0.0194983	0.035162	0.0360756	0.00481007	0.0271756	0.0344468	0.0119718	0.0176491	0.0237551	0.0199628	0.00252529	0.00565348	0.00919747	0.0335815	0.0232037	0.0734997	0.00139388	0.000646166	0.011848	0.0126288	0.0773162	0.00298136	0.0328757	0.0681161	0.0158091	0.0357967	0.00238193	0.00514013	0.0113492	0.0279832	0.00214565	0.0669025	0.00876439	0.0173358	0.0146047	0.0129623	0.0179869	0.0538665	0.0102402	0.0209717	0.0209118	0.0119863	0.0117322	0.0220896	0.0101483	0.007138	0.00811049	0.026254	0.0364121	0.00277211	0.00344346	0.0228007	0.0215631	0.0016277	0.5613383	1.438662	0.156905	0.405238	0.754419	1.32552	2.46769	6.37328	1.339206	2.562914	0.0163197	0.00691095	0.000161637	0.00149675	0.00541935	0.0134828	0.00673365	0.000655129	0.00397553	0.000631394	0.0209767	0.00226922	0.000826111	0.0146792	0.0202534	0.0128893	0.0133612	0.0142828	0.00250764	0.0151243	0.011517	0.0200049	0.00136604	0.0173615	0.0149076	7.44787e-05	0.00109385	0.0160972	0.00465306	0.00525499	0.000928594	0.0125868	0.0112097	0.0352152	0.00325602	0.00323022	0.0112839	0.00849704	0.00594574	0.00237239	0.00426913	0.00419884	0.0165597	0.0101459	0.00491994	0.0134519	0.00650981	0.0196211	0.00125221	0.0132964	0.00727344	0.0094016	0.0169542	0.0173948	0.00231929	0.0131034	0.0166094	0.00577252	0.00850994	0.0114541	0.00962558	0.00121763	0.00272597	0.00443479	0.0161922	0.0111882	0.0354397	0.000672093	0.000311565	0.00571282	0.00608931	0.03728	0.00143754	0.0158518	0.0328439	0.00762276	0.0172603	0.00114851	0.00247845	0.00547232	0.0134928	0.00103458	0.0322587	0.00422597	0.00835888	0.007042	0.00625008	0.00867284	0.0259731	0.00493758	0.0101121	0.0100832	0.00577948	0.00565697	0.0106511	0.00489325	0.00344177	0.00391068	0.012659	0.017557	0.00133664	0.00166035	0.0109939	0.0103972	0.000784837	0.719331	0.280669	2.073935
72	-2102.134	-2287.624	185.4902	0.0236985	0.0139976	0.00165958	0.0019451	0.00873121	0.0233746	0.00638006	0.000194392	0.0222934	0.0101864	0.110991	0.00132746	0.0117796	0.0287451	0.0385974	0.0476681	0.0156691	0.0265634	0.00248836	0.0305078	0.0538917	0.0213549	0.0305083	0.0327751	0.0117866	0.00448608	0.0170088	0.0230587	0.0171964	0.00379267	0.00884867	0.0131817	0.0224539	0.0242608	0.0181043	0.0142618	0.0419593	0.00974549	0.0455386	0.00391658	0.0104965	0.00628261	0.0293587	0.00762765	0.0256441	0.0411582	0.0104995	0.0409628	0.0326307	0.0264331	0.0314674	0.0370514	0.0360249	0.0489089	0.0041071	0.0147364	0.0619508	0.0263231	0.0258214	0.0460747	0.0109167	0.00350202	0.0277862	0.0629999	0.0334453	0.0319172	0.0579625	0.000273234	0.000802026	0.00397998	0.0202015	0.0827783	0.000701576	0.0237065	0.0625149	0.00615166	0.0404793	0.015641	0.022649	0.0416916	0.00917913	0.00914089	0.0470462	0.0177849	0.0076992	0.0155079	0.00621527	0.0285981	0.0368667	0.0135027	0.0480535	0.0578017	0.00561087	0.0232169	0.0157143	0.0279225	0.0161458	0.0123458	0.00970738	0.0315943	0.0260827	0.0230475	0.0177659	0.00350735	0.00888199	0.415071	1.584929	0.225645	0.483798	0.797298	1.25424	2.06698	4.43175	1.0765	3.818453	0.00956538	0.00564983	0.000669852	0.000785098	0.00352416	0.00943464	0.00257517	7.84619e-05	0.00899826	0.0041115	0.044799	0.0005358	0.00475459	0.0116023	0.015579	0.0192402	0.00632449	0.0107217	0.00100437	0.0123138	0.0217522	0.00861945	0.012314	0.013229	0.0047574	0.00181071	0.00686522	0.00930713	0.00694094	0.00153083	0.00357157	0.00532049	0.00906301	0.00979235	0.0073074	0.00575645	0.0169359	0.00393355	0.0183807	0.00158084	0.00423667	0.00253584	0.01185	0.00307874	0.0103507	0.0166126	0.00423789	0.0165337	0.0131707	0.0106691	0.0127011	0.014955	0.0145407	0.019741	0.00165774	0.00594801	0.0250051	0.0106248	0.0104223	0.018597	0.00440629	0.00141351	0.0112153	0.0254285	0.0134995	0.0128827	0.0233953	0.000110285	0.00032372	0.00160643	0.00815391	0.0334116	0.000283176	0.0095686	0.0252328	0.00248298	0.0163386	0.00631313	0.00914177	0.0168279	0.00370495	0.00368952	0.0189892	0.0071785	0.00310762	0.00625943	0.00250866	0.011543	0.0148805	0.00545008	0.0193957	0.0233304	0.0022647	0.00937101	0.00634273	0.0112703	0.0065169	0.0049831	0.00391817	0.0127523	0.0105277	0.00930261	0.00717082	0.00141567	0.00358502	0.792465	0.207535	2.477528
108	-2126.136	-2313.111	186.975	0.00674338	0.00528573	0.000316661	0.00559747	0.00185417	0.0151944	0.00754382	0.0030237	0.00363669	0.00125242	0.0224898	0.000225152	0.0022187	0.00430211	0.0132357	0.0086572	0.0265808	0.0137171	0.000174258	0.0131104	0.0171073	0.00714546	0.00312384	0.0177553	0.00214276	0.0034222	0.0083959	0.0351734	0.000331761	0.014669	0.000616853	0.0124954	0.00788122	0.00377098	0.00437111	0.00722743	0.0139221	0.00331019	0.0166528	0.00567971	0.00232642	0.00741547	0.00420809	0.0144922	0.0028867	0.0177018	0.00413597	0.0103605	0.0152141	0.007514	0.00969777	0.0370169	0.015439	0.024402	0.00364266	0.00854866	0.00423553	0.00643411	0.00586777	0.00462934	0.00711286	0.00363578	0.0016674	0.00163633	0.00949642	0.0090758	0.028012	0.00761973	0.0160833	0.00394278	0.0167882	0.0174323	0.00241953	0.00386172	0.00740297	0.00728176	0.000799904	0.00689502	0.0383712	0.0029337	0.00438095	0.0341335	0.0128633	0.00508013	0.000395111	0.0113984	0.000509761	0.00261973	0.0250785	0.000849514	0.0233833	0.0165464	0.0104291	0.00846302	0.00410091	0.00055414	0.0205074	0.0150502	0.00325569	0.00969118	0.00444744	0.0063365	0.00820231	0.00583073	0.0199648	0.487376	1.512624	0.0705003	0.274321	0.667955	1.49711	3.64536	14.1843	1.917679	3.103608	0.00679048	0.00532265	0.000318873	0.00563656	0.00186712	0.0153006	0.00759651	0.00304482	0.00366209	0.00126117	0.0226469	0.000226724	0.0022342	0.00433216	0.0133281	0.00871766	0.0267665	0.0138129	0.000175475	0.013202	0.0172268	0.00719537	0.00314566	0.0178793	0.00215773	0.0034461	0.00845455	0.0354191	0.000334078	0.0147715	0.000621161	0.0125826	0.00793626	0.00379732	0.00440164	0.00727791	0.0140194	0.00333331	0.0167691	0.00571938	0.00234267	0.00746726	0.00423749	0.0145934	0.00290686	0.0178255	0.00416486	0.0104329	0.0153203	0.00756648	0.0097655	0.0372755	0.0155468	0.0245725	0.0036681	0.00860837	0.00426511	0.00647905	0.00590876	0.00466167	0.00716254	0.00366118	0.00167905	0.00164776	0.00956275	0.00913919	0.0282076	0.00767295	0.0161956	0.00397031	0.0169054	0.0175541	0.00243643	0.0038887	0.00745468	0.00733262	0.000805491	0.00694317	0.0386392	0.00295419	0.00441155	0.0343719	0.0129531	0.00511561	0.000397871	0.011478	0.000513321	0.00263803	0.0252536	0.000855448	0.0235466	0.0166619	0.0105019	0.00852213	0.00412955	0.00055801	0.0206506	0.0151553	0.00327843	0.00975887	0.0044785	0.00638076	0.0082596	0.00587145	0.0201042	0.756312	0.243688	0.993064
144	-2106.424	-2292.866	186.4418	0.0167217	0.00111001	2.9746e-05	0.00448709	0.00338442	0.00601762	0.00299427	0.0130612	0.0203639	0.000584491	0.0569608	0.000442825	0.0130495	0.0056913	0.0423278	0.0243273	0.0610918	0.0294803	0.0203156	0.0202163	0.0227414	0.0426945	0.000349106	0.0352461	0.00538546	0.0138282	0.0088609	0.0140177	0.00148369	0.0104638	0.00352534	0.0164977	0.00419353	0.00635685	0.01368	0.0117403	0.0345956	0.0174191	0.0138671	0.000478735	0.0123842	0.0118593	0.0199983	0.0324374	0.018601	0.0251888	0.0141131	0.0368424	0.0180182	0.0238311	0.00335043	0.0387403	0.0255399	0.0465243	0.000123567	0.0350269	0.00610406	0.00431937	0.0120904	0.00919269	0.0467416	0.0208876	0.0167108	0.00387434	0.0186815	0.0361655	0.00828048	0.0048693	0.00632281	0.00684353	0.00480455	0.00857731	0.0334979	0.0287666	0.00297536	0.0173268	0.0201747	0.00889326	0.00350185	0.0177996	0.0045555	0.0493256	0.010941	0.00168795	0.00859397	0.0114816	0.0150711	0.00328102	0.000753632	0.00386727	0.0149637	0.0219937	0.00898875	0.019638	0.0182601	0.00438632	0.03369	0.0252328	0.0397068	0.0421329	0.0140468	0.0105132	0.0018278	0.0141256	0.0486255	0.4613851	1.538615	0.144319	0.389045	0.744882	1.34249	2.5704	6.92911	1.399667	3.334773	0.00951308	0.000631491	1.69227e-05	0.00255274	0.00192542	0.00342347	0.00170346	0.00743064	0.0115852	0.000332521	0.0324054	0.000251927	0.00742396	0.00323782	0.0240806	0.01384	0.0347556	0.0167716	0.0115577	0.0115012	0.0129378	0.0242892	0.000198609	0.0200518	0.00306383	0.00786695	0.00504103	0.00797477	0.000844083	0.00595295	0.00200559	0.00938566	0.00238573	0.00361646	0.00778268	0.00667914	0.0196817	0.00990983	0.00788908	0.000272356	0.00704547	0.00674683	0.0113772	0.0184539	0.0105823	0.0143301	0.00802905	0.0209599	0.0102507	0.0135577	0.00190609	0.0220397	0.0145298	0.026468	7.02983e-05	0.019927	0.00347264	0.00245732	0.00687832	0.00522979	0.0265916	0.0118831	0.00950689	0.00220414	0.0106281	0.0205748	0.00471083	0.00277018	0.0035971	0.00389333	0.00273335	0.0048797	0.0190572	0.0163656	0.0016927	0.00985733	0.0114775	0.00505945	0.00199223	0.0101263	0.00259166	0.0280617	0.00622445	0.000960287	0.00488917	0.00653199	0.00857406	0.0018666	0.000428747	0.00220012	0.00851294	0.0125124	0.00511377	0.0111722	0.0103883	0.00249541	0.0191665	0.0143551	0.0225895	0.0239697	0.00799131	0.00598106	0.00103985	0.00803616	0.0276634	0.769307	0.230693	1.757755
180	-2112.703	-2299.451	186.7482	0.0276036	0.00151782	0.000130797	0.00029983	0.00682769	0.00539465	0.00730403	0.0169086	0.0176438	0.00241232	0.0328682	0.000883502	0.0077232	0.00912778	0.0218864	0.010374	0.0388929	0.0286881	0.00890371	0.0279996	0.0279589	0.0212205	0.00283971	0.0128939	0.00849476	0.00168676	0.00823134	0.0271762	0.000603671	0.00432616	0.00331241	0.0185867	0.00554103	0.00511966	0.00730138	0.00122186	0.0275068	0.000933391	0.0151828	0.00514464	0.0141352	0.0103427	0.0201308	0.0123038	0.00632091	0.0244183	0.010516	0.0106552	0.0235741	0.0349954	0.0113853	0.0211526	0.0347645	0.0369913	0.000231023	0.0387769	0.00672482	0.00224601	0.0047774	0.00672511	0.020621	0.0073951	0.00649611	0.00256719	0.0100953	0.0368554	0.00909947	0.0057504	0.00415674	0.00454223	0.00378108	0.00530368	0.0207214	0.0228723	0.00125838	0.0286837	0.0259288	0.0190041	0.00143039	0.00798106	0.00214506	0.0202395	0.011864	0.000530384	0.00280811	0.00564224	0.0215884	0.00148492	0.0112358	0.00248676	0.00819641	0.00673972	0.0048944	0.0126488	0.0052361	0.00298261	0.00954455	0.0279216	0.0315707	0.0226424	0.0128547	0.0156941	0.000330953	0.0125992	0.0387399	0.4173334	1.582667	0.129279	0.368714	0.732512	1.36516	2.71213	7.73523	1.479244	3.792331	0.0204925	0.00112681	9.71022e-05	0.00022259	0.00506879	0.00400492	0.00542242	0.0125528	0.0130986	0.00179088	0.0244009	0.000655901	0.00573361	0.00677635	0.0162482	0.00770152	0.0288736	0.0212977	0.00661001	0.0207865	0.0207564	0.0157538	0.00210817	0.00957223	0.00630641	0.00125223	0.00611084	0.0201753	0.000448158	0.00321169	0.00245909	0.0137985	0.00411359	0.00380077	0.00542045	0.000907092	0.0204207	0.000692938	0.0112716	0.00381931	0.0104938	0.00767831	0.0149448	0.00913422	0.00469256	0.0181278	0.00780693	0.0079103	0.0175011	0.0259801	0.00845231	0.0157034	0.0258087	0.0274619	0.000171509	0.0287874	0.00499242	0.00166741	0.00354668	0.00499264	0.0153088	0.00549003	0.00482263	0.00190585	0.00749461	0.027361	0.00675533	0.00426903	0.00308591	0.00337209	0.00280702	0.00393738	0.0153833	0.0169801	0.000934208	0.0212944	0.0192492	0.0141084	0.0010619	0.00592504	0.00159247	0.0150256	0.00880766	0.00039375	0.00208471	0.00418873	0.016027	0.00110239	0.00834132	0.00184614	0.00608492	0.00500349	0.00363354	0.00939029	0.00388722	0.00221425	0.00708576	0.0207286	0.0234377	0.0168094	0.00954316	0.0116511	0.000245695	0.0093535	0.0287601	0.791333	0.208667	1.347006
216	-2112.801	-2299.478	186.6764	0.0118793	0.000383623	0.00189502	0.000297821	0.0018444	0.0109633	0.011956	0.00830713	0.00159906	0.00378859	0.0466909	0.000919055	0.00143525	0.00378723	0.0222487	0.0209374	0.0632044	0.0516922	0.012165	0.0284426	0.0255549	0.0280715	0.00161215	0.0447252	0.014238	9.54648e-05	0.0157777	0.029101	0.00368878	0.00411363	0.00766215	0.0123839	0.00971762	0.00451216	0.00811439	0.00532009	0.0281013	0.00683177	0.0142273	0.00574613	0.0158712	0.00435337	0.0170299	0.0068539	0.0157885	0.0217179	0.00746111	0.0115314	0.0107172	0.0260792	0.0112519	0.0215028	0.0236603	0.0332246	5.094e-05	0.0104206	0.0163405	0.00172621	0.000928446	0.00317935	0.0182934	0.00520928	0.00857451	0.0177589	0.0233929	0.0128567	0.0152239	0.0133652	0.000627371	0.00109132	0.00799753	0.0040861	0.0193466	0.0087789	0.00684414	0.0167377	0.0203922	0.0112582	0.0128706	0.000398873	0.00489192	0.0382946	0.00543772	0.00093791	0.00407793	0.0133521	0.0109468	0.00591301	0.015586	0.00373688	0.00483143	0.00290432	0.0209248	0.017057	0.0105242	0.0315855	0.0365779	0.0283839	0.0354105	0.0221773	0.00292846	0.0145533	0.000182095	0.00993611	0.0424876	0.4376176	1.562382	0.12412	0.361464	0.727988	1.37365	2.76653	8.05669	1.508685	3.5702	0.0082354	0.00026595	0.00131373	0.000206467	0.00127865	0.00760041	0.00828857	0.00575898	0.00110856	0.00262647	0.0323689	0.000637142	0.000994995	0.00262553	0.0154241	0.014515	0.043817	0.035836	0.00843346	0.019718	0.0177161	0.0194608	0.00111764	0.0310061	0.00987059	6.61817e-05	0.010938	0.0201745	0.00255728	0.00285181	0.00531184	0.00858523	0.00673682	0.00312809	0.00562536	0.00368819	0.0194814	0.00473618	0.0098632	0.00398355	0.0110028	0.00301801	0.0118061	0.00475152	0.0109455	0.0150561	0.00517247	0.00799423	0.00742976	0.0180796	0.00780049	0.014907	0.0164027	0.0230332	3.53146e-05	0.00722415	0.0113282	0.0011967	0.000643653	0.00220411	0.0126821	0.00361138	0.00594434	0.0123115	0.0162173	0.00891301	0.0105541	0.00926549	0.000434929	0.000756565	0.00554435	0.00283272	0.0134122	0.00608604	0.00474476	0.0116035	0.0141371	0.00780481	0.00892266	0.000276522	0.00339136	0.026548	0.00376974	0.000650213	0.00282706	0.00925647	0.00758896	0.00409924	0.0108051	0.00259062	0.00334943	0.00201344	0.0145063	0.0118249	0.00729595	0.0218969	0.0253579	0.0196773	0.0245486	0.0153746	0.00203018	0.0100892	0.000126239	0.00688828	0.0294549	0.781191	0.218809	1.442465
252	-2116.04	-2302.256	186.2152	0.0189363	0.00732139	0.0191042	0.00052587	0.00327532	0.0158312	0.00861659	0.00281323	0.0135853	0.0054029	0.0246713	0.00173967	0.00634415	0.0249345	0.0249456	0.0202856	0.0276922	0.0379209	0.0269603	0.0297463	0.0321605	0.0325345	0.00365333	0.0312358	0.0168903	2.78725e-05	0.0214234	0.0410881	0.0148904	0.00588217	0.00782285	0.0291376	0.0124478	0.0112652	0.0117782	0.000674363	0.018558	0.00484181	0.00797749	0.016054	0.00429993	0.0134433	0.0246234	0.00926122	0.0168051	0.033421	0.00499481	0.0184627	0.0145074	0.0416073	0.00400674	0.0414405	0.0651858	0.0892736	0.000474994	0.0427923	0.0167526	0.0012551	0.0019642	0.00400275	0.0311217	0.00584884	0.0157512	0.00773605	0.0315994	0.0541192	0.00970914	0.00515625	0.00901002	0.000945342	0.0113134	0.00370262	0.0269321	0.0193449	0.0188111	0.0388956	0.0247701	0.0193658	0.0236412	0.000239988	0.00131895	0.0338602	0.00465959	0.00420157	0.00468751	0.00629589	0.0173913	0.00469762	0.0212287	0.0142362	0.0118339	0.00284975	0.0100997	0.00246599	0.0217765	0.00443722	0.00853733	0.0467479	0.0501671	0.0313722	0.00200682	0.0169951	0.00142919	0.0218703	0.0327351	0.4487003	1.5513	0.128869	0.368143	0.732159	1.36582	2.71633	7.75982	1.481539	3.457318	0.0103733	0.00401065	0.0104652	0.000288071	0.00179422	0.00867231	0.00472016	0.00154109	0.00744204	0.0029597	0.0135149	0.000952991	0.00347532	0.0136591	0.0136652	0.0111124	0.0151698	0.020773	0.0147688	0.016295	0.0176175	0.0178224	0.00200129	0.017111	0.00925249	1.52685e-05	0.0117357	0.022508	0.00815693	0.00322225	0.00428535	0.0159615	0.00681887	0.00617109	0.0064521	0.000369416	0.0101661	0.00265234	0.00437007	0.0087944	0.0023555	0.00736421	0.0134887	0.00507329	0.00920579	0.018308	0.00273615	0.0101138	0.00794713	0.0227924	0.00219489	0.0227011	0.0357087	0.048904	0.000260202	0.0234416	0.00917704	0.000687541	0.00107599	0.00219271	0.0170484	0.00320399	0.00862847	0.0042378	0.0173101	0.0296465	0.00531866	0.00282459	0.00493568	0.000517857	0.00619746	0.00202829	0.0147534	0.0105971	0.0103047	0.021307	0.013569	0.0106086	0.0129506	0.000131465	0.000722517	0.0185486	0.00255252	0.00230162	0.00256782	0.00344889	0.00952692	0.00257335	0.0116291	0.00779858	0.00648261	0.00156109	0.00553261	0.00135087	0.0119292	0.00243071	0.00467674	0.0256084	0.0274815	0.0171856	0.00109933	0.00930989	0.000782909	0.0119805	0.0179323	0.77565	0.22435	1.825486
